Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,Total_Quantity,Current_Price
6910-1,Mini Sports Car,2012,Creator,Model making,3 in 1,Normal,Plastic canister,2,Retail,70.0,,3852.0,3.1,1.0,5.0
6914-1,Prehistoric Hunters,2012,Creator,Model making,3 in 1,Normal,Box,4,Retail,191.0,,2465.0,3.5,1.0,27.99
7292-1,Propeller Adventures,2012,Creator,Model making,3 in 1,Normal,Box,5,Retail,241.0,,2930.0,3.8,1.0,30.0
7346-1,Seaside House,2012,Creator,Model making,3 in 1,Normal,Box,6,Retail,415.0,1.0,8561.0,4.2,2.0,67.273
7347-1,Highway Pickup,2012,Creator,Model making,3 in 1,Normal,Box,8,Retail,805.0,,2449.0,4.2,2.0,84.99
8827-2,Highland Battler,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,9453.0,3.7,2.0,130.0
8831-2,Aztec Warrior,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,8443.0,4.2,1.0,135.0
8833-2,Conquistador,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,8.0,1.0,7711.0,4.0,3.0,150.0
9093-1,Bone Cruncher,2012,Racers,Racing,,Normal,Box,2,Retail,87.0,1.0,1244.0,3.7,1.0,10.8
9094-1,Star Striker,2012,Racers,Racing,,Normal,Box,2,Retail,88.0,1.0,1268.0,3.5,1.0,14.88
9390-1,Mini Tow Truck,2012,Technic,Technical,,Normal,Box,4,Retail,136.0,,3634.0,3.6,1.0,19.99
9393-1,Tractor,2012,Technic,Technical,,Normal,Box,2,Retail,353.0,,2668.0,4.1,2.0,58.7824
9395-1,Pick-Up Tow Truck,2012,Technic,Technical,,Normal,Box,6,Retail,954.0,,4096.0,3.7,1.0,110.0
9396-1,Helicopter,2012,Technic,Technical,,Normal,Box,4,Retail,1056.0,,5343.0,4.1,1.0,195.95
9397-1,Logging Truck,2012,Technic,Technical,,Normal,Box,5,Retail,1308.0,,3796.0,4.0,3.0,238.0
9398-1,4x4 Crawler,2012,Technic,Technical,,Normal,Box,5,Retail,1327.0,,7939.0,4.1,2.0,200.0
9442-1,Jay's Storm Fighter,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,243.0,2.0,6194.0,3.9,1.0,50.0
9444-1,Cole's Tread Assault,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,286.0,2.0,4325.0,3.9,2.0,150.0
9446-1,Destiny's Bounty,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,680.0,6.0,3343.0,4.2,2.0,175.0
9448-1,Samurai Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,452.0,3.0,5323.0,4.1,2.0,106.25
9449-1,Ultra Sonic Raider,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,622.0,6.0,3918.0,4.2,1.0,209.99
9455-1,Fangpyre Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,255.0,2.0,1697.0,3.8,2.0,60.0
9456-1,Spinner Battle Arena,2012,Ninjago,Action/Adventure,Spinners,Normal,Box,4,Retail,418.0,2.0,872.0,3.4,1.0,95.9395
9457-1,Fangpyre Wrecking Ball,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,415.0,3.0,1273.0,3.9,3.0,181.1694
9461-1,The Swamp Creature,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail,70.0,2.0,10680.0,3.7,7.0,24.5
9462-1,The Mummy,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,90.0,2.0,9633.0,3.6,9.0,37.99
9463-1,The Werewolf,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail,243.0,2.0,9157.0,3.8,13.0,55.0
9464-1,The Vampyre Hearse,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,314.0,3.0,8176.0,4.2,5.0,79.99
9465-1,The Zombies,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail - limited,447.0,4.0,3347.0,4.2,2.0,270.0
9466-1,The Crazy Scientist & His Monster,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,430.0,4.0,6355.0,4.1,12.0,81.5034
9467-1,The Ghost Train,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,741.0,5.0,6868.0,4.2,8.0,170.0
9468-1,Vampyre Castle,2012,Monster Fighters,Action/Adventure,,Normal,Box,8,Retail,949.0,7.0,7320.0,4.4,8.0,275.0
9469-1,Gandalf Arrives,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail,83.0,2.0,15190.0,4.1,20.0,90.0
9470-1,Shelob Attacks,2012,The Lord of the Rings,Licensed,The Return of the King,Normal,Box,2,Retail,227.0,3.0,12813.0,4.1,11.0,95.0
9471-1,Uruk-Hai Army,2012,The Lord of the Rings,Licensed,The Two Towers,Normal,Box,2,Retail,257.0,6.0,10963.0,4.3,9.0,185.0
9472-1,Attack On Weathertop,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail,430.0,5.0,9697.0,4.3,18.0,222.0
9473-1,The Mines of Moria,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,4,Retail,776.0,9.0,10165.0,4.3,6.0,379.95
9474-1,The Battle of Helm's Deep,2012,The Lord of the Rings,Licensed,The Two Towers,Normal,Box,8,Retail,1368.0,8.0,9603.0,4.6,10.0,437.3296
9476-1,The Orc Forge,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail - limited,363.0,4.0,7455.0,4.1,15.0,170.3084
9478-1,Francesco Bernoulli,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,49.0,1.0,2050.0,3.4,1.0,50.0
9479-1,Ivan Mater,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,52.0,1.0,1844.0,3.6,2.0,37.3279
9481-1,Jeff Gorvette,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,54.0,1.0,2054.0,3.4,2.0,11.0137
9483-1,Agent Mater's Escape,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,144.0,2.0,1452.0,3.7,1.0,26.1295
9484-1,Red's Water Rescue,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,199.0,2.0,1337.0,3.8,5.0,47.726
9485-1,Ultimate Race Set,2012,Cars,Licensed,Cars 2,Normal,Box,6,Retail,280.0,4.0,1094.0,3.7,3.0,93.3197
9486-1,Oil Rig Escape,2012,Cars,Licensed,Cars 2,Normal,Box,8,Retail,422.0,4.0,1180.0,0.0,5.0,82.1214
9488-1,Elite Clone Trooper & Commando Droid Battle Pack,2012,Star Wars,Licensed,The Clone Wars,Normal,Box,2,Retail,98.0,4.0,19071.0,4.0,28.0,92.5629
9489-1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,Star Wars,Licensed,Episode VI,Normal,Box,2,Retail,77.0,4.0,17472.0,3.9,9.0,38.0
9490-1,Droid Escape,2012,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,137.0,4.0,17518.0,3.7,14.0,36.99
9491-1,Geonosian Cannon,2012,Star Wars,Licensed,The Clone Wars,Normal,Box,2,Retail,132.0,4.0,14078.0,3.7,12.0,70.0
9492-1,TIE Fighter,2012,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,413.0,4.0,14561.0,4.1,9.0,88.0
9493-1,X-wing Starfighter,2012,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail,560.0,4.0,17310.0,4.2,12.0,33.657
9494-1,Anakin's Jedi Interceptor,2012,Star Wars,Licensed,Episode III,Normal,Box,2,Retail - limited,300.0,5.0,9465.0,4.1,11.0,148.68
9495-1,Gold Leader's Y-wing Starfighter,2012,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail - limited,458.0,3.0,8334.0,4.1,12.0,100.0
9496-1,Desert Skiff,2012,Star Wars,Licensed,Episode VI,Normal,Box,2,Retail,213.0,4.0,19127.0,4.1,11.0,73.9543
9497-1,Republic Striker-class Starfighter,2012,Star Wars,Licensed,The Old Republic,Normal,Box,2,Retail,376.0,3.0,8986.0,4.1,7.0,169.0
9498-1,Saesee Tiin's Jedi Starfighter,2012,Star Wars,Licensed,The Clone Wars,Normal,Box,4,Retail,244.0,3.0,10425.0,3.9,7.0,140.0
9499-1,Gungan Sub,2012,Star Wars,Licensed,Episode I,Normal,Box,4,Retail,465.0,4.0,7608.0,4.0,7.0,349.99
9500-1,Sith Fury-class Interceptor,2012,Star Wars,Licensed,The Old Republic,Normal,Box,4,Retail,748.0,3.0,8810.0,4.3,9.0,290.0
9509-1,Star Wars Advent Calendar,2012,Star Wars,Licensed,Seasonal,Normal,Box,2,Retail - limited,234.0,10.0,9895.0,3.7,9.0,51.4908
9515-1,Malevolence,2012,Star Wars,Licensed,The Clone Wars,Normal,Box,4,Retail,1101.0,6.0,6883.0,4.1,10.0,450.0
9516-1,Jabba's Palace,2012,Star Wars,Licensed,Episode VI,Normal,Box,4,Retail,717.0,9.0,14002.0,4.4,13.0,349.99
9525-1,Pre Vizsla's Mandalorian Fighter,2012,Star Wars,Licensed,The Clone Wars,Normal,Box,4,Retail - limited,403.0,3.0,6763.0,4.1,12.0,350.0
9526-1,Palpatine's Arrest,2012,Star Wars,Licensed,Episode III,Normal,Box,2,Retail,645.0,6.0,6169.0,4.4,5.0,550.0
9552-1,Lloyd Garmadon,2012,Ninjago,Action/Adventure,Booster pack,Normal,Foil pack,2,Retail,26.0,1.0,3139.0,3.5,1.0,17.99
9553-1,Jay ZX,2012,Ninjago,Action/Adventure,Booster pack,Normal,Foil pack,2,Retail,28.0,1.0,3585.0,3.5,9.0,16.95
9555-1,Mezmo,2012,Ninjago,Action/Adventure,Booster pack,Normal,Foil pack,3,Retail,32.0,1.0,1596.0,3.3,2.0,49.99
9556-1,Bytar,2012,Ninjago,Action/Adventure,Booster pack,Normal,Blister pack,3,Retail,25.0,1.0,2059.0,3.4,1.0,9.99
9557-1,Lizaru,2012,Ninjago,Action/Adventure,Booster pack,Normal,{Not specified},3,{Not specified},25.0,1.0,2215.0,3.5,2.0,21.99
9562-1,Lasha,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,4,Retail,21.0,1.0,2045.0,3.6,3.0,24.95
9564-1,Snappa,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,4,Retail,20.0,1.0,1467.0,3.5,1.0,20.8774
9566-1,Samurai X,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,4,Retail,23.0,1.0,1976.0,3.6,2.0,17.43
9569-1,Spitta,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,5,Retail,20.0,1.0,1673.0,3.6,1.0,11.1984
9572-1,NRG Cole,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,5,Retail,20.0,1.0,1938.0,4.0,2.0,40.0
9574-1,Lloyd ZX,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,5,Retail,23.0,1.0,2157.0,4.3,4.0,70.0
9590-1,NRG Zane,2012,Ninjago,Action/Adventure,Spinners,Normal,Blister pack,5,Retail,23.0,1.0,1632.0,4.3,3.0,52.0
9591-1,Weapon Pack,2012,Ninjago,Action/Adventure,Spinners,Normal,{Not specified},5,{Not specified},73.0,2.0,1758.0,4.1,4.0,42.0
9674-1,Naboo Starfighter & Naboo,2012,Star Wars,Licensed,Planet Set,Normal,Other,2,Retail,56.0,1.0,12258.0,3.5,14.0,14.95
9675-1,Sebulba's Podracer & Tatooine,2012,Star Wars,Licensed,Planet Set,Normal,Other,2,Retail,80.0,1.0,12934.0,3.5,22.0,20.0
9676-1,TIE Interceptor & Death Star,2012,Star Wars,Licensed,Planet Set,Normal,Other,2,Retail,65.0,1.0,14727.0,3.7,19.0,30.0
9677-1,X-wing Starfighter & Yavin 4,2012,Star Wars,Licensed,Planet Set,Normal,Box,2,Retail,77.0,1.0,10766.0,3.6,8.0,20.0
9678-1,Twin-Pod Cloud Car & Bespin,2012,Star Wars,Licensed,Planet Set,Normal,Box,2,Retail,78.0,1.0,11951.0,3.6,19.0,7.4166
9679-1,AT-ST & Endor,2012,Star Wars,Licensed,Planet Set,Normal,Box,2,Retail,65.0,1.0,11637.0,3.6,9.0,22.1463
10223-1,Kingdoms Joust,2012,Castle,Historical,Kingdoms,Normal,Box,4,LEGO exclusive,1575.0,9.0,4873.0,4.6,5.0,310.6422
10224-1,Town Hall,2012,Advanced models,Model making,Modular Buildings Collection,Normal,Box,6,LEGO exclusive,2766.0,8.0,14509.0,4.4,14.0,1196.1534
10225-1,R2-D2,2012,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,6,LEGO exclusive,2127.0,1.0,11164.0,4.4,5.0,230.0
10226-1,Sopwith Camel,2012,Advanced models,Model making,Aircraft,Normal,Box,4,LEGO exclusive,883.0,,6600.0,4.5,7.0,180.0
10227-1,B-wing Starfighter,2012,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,6,LEGO exclusive,1487.0,,6309.0,4.2,12.0,550.0
10228-1,Haunted House,2012,Monster Fighters,Action/Adventure,,Normal,Box,6,LEGO exclusive,2064.0,6.0,9880.0,4.5,4.0,495.0
10229-1,Winter Village Cottage,2012,Advanced models,Model making,Winter Village Collection,Normal,Box,4,LEGO exclusive,1490.0,8.0,9618.0,4.3,5.0,330.0
10230-1,Mini Modulars,2012,Promotional,Miscellaneous,Gift with Purchase,Normal,Box,2,LEGO exclusive,1356.0,,5483.0,4.4,6.0,238.22
20207-1,The Forbidden Bridge,2012,Master Builder Academy,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,220.0,,440.0,0.0,1.0,35.0
20208-1,The Dark Lair,2012,Master Builder Academy,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,183.0,,417.0,0.0,3.0,27.994
21012-1,Sydney Opera House,2012,Architecture,Model making,Landmark Series,Normal,Box,2,Retail - limited,270.0,,4342.0,3.6,2.0,149.3116
21013-1,Big Ben,2012,Architecture,Model making,Landmark Series,Normal,Box,2,Retail - limited,346.0,,9372.0,3.8,4.0,84.99
21016-1,Sungnyemun,2012,Architecture,Model making,Landmark Series,Normal,Box,2,Retail - limited,325.0,,2020.0,4.1,1.0,336.3076
21102-1,Minecraft Micro World: The Forest,2012,Ideas,Miscellaneous,Licensed,Normal,Box,2,LEGO exclusive,480.0,2.0,6422.0,3.9,20.0,52.0
30017-1,Police Boat,2012,City,Modern day,Forest Police,Normal,Polybag,0,Retail - limited,35.0,1.0,3565.0,3.2,3.0,5.2346
30018-1,Police Microlight,2012,City,Modern day,Forest Police,Normal,Polybag,2,Retail - limited,32.0,1.0,2695.0,3.0,3.0,4.25
